DimB_SK,businessname,dbaname,legalowner,namelast,namefirst,address,city,state,zip,property_id,dayphn,Latitude,Longitude,BusinessConcat
3002291,Silvio O. Conte Forum East Roof 2D,,"",Trustees of Boston College,Attn: Dining Svcs.,2597   Beacon ST,Brighton,MA,02135,172185,+16175523307,42.336249,-71.166434,Silvio O. Conte Forum East Roof 2DTrustees of Boston CollegeAttn: Dining Svcs.172185
3002292,Silvio O. Conte Forum East Roof 3A,,"",Trustees of Boston College,Attn: Dining Svcs.,2597   Beacon ST,Brighton,MA,02135,172185,+16175523307,42.336249,-71.166434,Silvio O. Conte Forum East Roof 3ATrustees of Boston CollegeAttn: Dining Svcs.172185
3002293,Silvio O. Conte Forum East Roof 3B,,"",Trustees of Boston College,Attn: Dining Svcs.,2597   Beacon ST,Brighton,MA,02135,172185,+16175523307,42.336249,-71.166434,Silvio O. Conte Forum East Roof 3BTrustees of Boston CollegeAttn: Dining Svcs.172185
3002294,Silvio O. Conte Forum Yawkey 4th Fl.,,"",Trustees of Boston College,Attn: Dining Svcs.,2597   Beacon ST,Brighton,MA,02135,172185,+16175523307,42.336249,-71.166434,Silvio O. Conte Forum Yawkey 4th Fl.Trustees of Boston CollegeAttn: Dining Svcs.172185
3002295,Simons IMAX Theater,,NEW ENGLAND AQUARIUM,Patina Marine Life LLC,Att: Accounts Payable,250  Atlantic AVE,Boston,MA,02110,158389,+16177205115,42.356944,-71.050388,Simons IMAX TheaterPatina Marine Life LLCAtt: Accounts Payable158389
3002296,Simpli Bar & Bites,,,Struga,Florian,3840   Washington ST,Jamaica Plain,MA,02130,342800,+16175222400,0,0,Simpli Bar & BitesStrugaFlorian342800
3002297,Singhs Roti,,,Boodoosingh,Nandlal,554  Columbia Rd,Dorchester,MA,02125,156099,+10000000000,42.31631,-71.06628,Singhs RotiBoodoosinghNandlal156099
3002298,Sip Wine Bar & Kitchen,,MILLENNIUM PLACE PRIMARY,Brad Dalbeck Pres.,"",1  Avery ST,Boston,MA,02111,6879,+16179560888,42.353458,-71.062852,Sip Wine Bar & KitchenBrad Dalbeck Pres.6879
3002299,Six West,,,Ronca,Vito,6 W Broadway,South Boston,MA,02127,350637,+18574961160,0,0,Six WestRoncaVito350637
3002300,Sixth Gear Cask & Kitchen,,,Cozza Owner,Darryl,81  L ST,South Boston,MA,02127,355198,+16172686681,0,0,Sixth Gear Cask & KitchenCozza OwnerDarryl355198
3002301,"Slade's Bar & Grill",,NINE50-958 TREMONT STREET,Papile,Leo,950  Tremont St,Mission Hill,MA,02120,138032,+16174424600,42.33728,-71.08355,"Slade's Bar & GrillPapileLeo138032"
3002302,"Slade's Bar & Grill",,NINE50-958 TREMONT STREET,Payamps,Ivan,950  Tremont St,Mission Hill,MA,02120,138032,+16174424600,42.33728,-71.08355,"Slade's Bar & GrillPayampsIvan138032"
3002303,Slate,,"BRIGHAM'S INC.  #713 MS. COUGHLIN",Lower Middle Corp.,"",109   High ST,Boston,MA,02110,157372,+16175904535,42.354737,-71.05434,SlateLower Middle Corp.157372
3002304,Smoke Shop BBQ,,RNI CONGRESS STREET LLC,Lesser,Brian,343   Congress ST,Boston,MA,02210,42103,+16176404647,42.35059,-71.04938,Smoke Shop BBQLesserBrian42103
3002305,SoJu Ba,,,Chong,Jin,1265  Boylston ST,Boston,MA,02215,18075,+16179218999,42.345268,-71.096381,SoJu BaChongJin18075
3002306,Society On High,,,Ian Just,"",99   High ST,Boston,MA,02110,158117,+10000000000,42.354245,-71.05484,Society On HighIan Just158117
3002307,Sodexo @ BU Fenway/Res. Dining,,WHEELOCK COLLEGE,Sodexo Inc.,LIC. DEPT 866-372-3035,200   Riverway,Boston,MA,02215,117006,+16178792404,42.34175,-71.106442,Sodexo @ BU Fenway/Res. DiningSodexo Inc.LIC. DEPT 866-372-3035117006
3002308,Sodexo @ Bloomberg Boston Pantry,,ONE HUNDRED SUMMER STREET,Sodexo Operations L LC,"",100   Summer ST,Boston,MA,02110,131978,+15084229328,42.353633,-71.057366,Sodexo @ Bloomberg Boston PantrySodexo Operations L LC131978
3002309,Sodexo @ National Resilience,,HARVARD COLLEGE PRESIDENT &,Sodexo Operations L L C,"",500   Soldiers Field RD,Allston,MA,02134,128312,+16177686250,42.36279,-71.118548,Sodexo @ National ResilienceSodexo Operations L L C128312
3002310,Sodexo @ The Club Trmnl E,,,Sodexo Operations LLC,Att: Accounts Payable,500   Terminal RD,East Boston,MA,02128,341351,+16175610310,0,0,Sodexo @ The Club Trmnl ESodexo Operations LLCAtt: Accounts Payable341351
3002311,Sol Azteca,,DIVAIO HENRY J TS,MAYASOL INC.,RAFAEL OSORNIO,914   Beacon ST,Boston,MA,02215,12401,+16172620909,42.34666,-71.10626,Sol AztecaMAYASOL INC.RAFAEL OSORNIO12401
3002312,Soleil Restaurant,,,Evolution Resources LLC,Cheryl Slaughter,2296   Washington ST,Roxbury,MA,02119,344708,+16179594041,0,0,Soleil RestaurantEvolution Resources LLCCheryl Slaughter344708
3002313,Solid Ground Cafe,,,Patrick,Keith,742   Huntington AVE,Boston,MA,02115,366005,+16174875557,0,0,Solid Ground CafePatrickKeith366005
3002314,Somerset Club,,SOMERSET CLUB,THE SOMERSET CLUB,"",42   Beacon ST,Boston,MA,02108,11441,+16172271731,42.35699,-71.06671,Somerset ClubTHE SOMERSET CLUB11441
3002315,Somtum Modern Thai Cuisine,,SAIFAN SAMIA,Nawiya Inc.,Nunticha Pribvai  Pres.,1894   Centre ST,West Roxbury,MA,02132,155922,+10000000000,42.285385,-71.155841,Somtum Modern Thai CuisineNawiya Inc.Nunticha Pribvai  Pres.155922
3002316,Sons of Boston,,,Causeway Union LLC,Derek Brady,17  Union St,Boston,MA,02109,351639,+16179421334,0,0,Sons of BostonCauseway Union LLCDerek Brady351639
3002317,Sons of Boston,,DE NORMANDIE PHILIP Y,Sons of Boston Ventures LLC,"",17  Union St,Boston,MA,02108,139287,+16179421334,0,0,Sons of BostonSons of Boston Ventures LLC139287
3002318,Sorelle,,TOWN REALTY LLC,MONUMENT CAFE INC.,MARK SILLS,65   Main ST,Charlestown,MA,02129,88664,+16179225980,42.352856,-71.043074,SorelleMONUMENT CAFE INC.MARK SILLS88664
3002319,Sorelle,,,Perelman Pres.,Marc,100  Northern AVE,Boston,MA,02210,172336,+16179225980,42.352856,-71.043074,SorellePerelman Pres.Marc172336
3002320,Soup Shack,,,Chounchaisit,Chainarest,779  Centre ST,Jamaica Plain,MA,02130,352449,+16175220277,0,0,Soup ShackChounchaisitChainarest352449
3002321,South End Buttery(314 Shawmut Ave.),,WELCH ROBERT C,Gordon,Richard,314   Shawmut AVE,Roxbury,MA,02118,126189,+16174821015,42.34209,-71.07029,South End Buttery(314 Shawmut Ave.)GordonRichard126189
3002322,South End Pita,,ALBANY SANDWICH SHOP INC,Radouan Ouassaidi,"",471   Albany ST,Roxbury,MA,02118,1541,+16175562600,42.33974,-71.065,South End PitaRadouan Ouassaidi1541
3002323,South End Pizza & Grill,,,Gencoglu,Aycan,768  Tremont ST,Roxbury,MA,02118,351744,+16172662525,0,0,South End Pizza & GrillGencogluAycan351744
3002324,South End Pizza & Grill,,,Khan,Jamshed,772   Tremont ST,Boston,MA,02118,369697,+16172662525,0,0,South End Pizza & GrillKhanJamshed369697
3002325,South St. Diner,,,SOLOMON SIDELL,"",178  Kneeland ST,Boston,MA,02111,157323,+16173500028,42.349893,-71.057819,South St. DinerSOLOMON SIDELL157323
3002326,South of the Clouds,,,Chung-Siu,Pui,412   Market ST,Boston,MA,02135,406735,+17813081164,0,0,South of the CloudsChung-SiuPui406735
3002327,Spagnoulos,,IAMDOLI CLOTILDE S,IANDOLI,CLOTILDE,240   Hanover ST,Boston,MA,02113,69066,+16177233904,42.36338,-71.05517,SpagnoulosIANDOLICLOTILDE69066
3002328,Spangler Student Center Coffee Bar,,BARNES & NOBLE BOOKSTORE/,Harvard Business School,Restaurant Associates,117   Western AVE,Boston,MA,02135,156711,+16174956415,42.365174,-71.122227,Spangler Student Center Coffee BarHarvard Business SchoolRestaurant Associates156711
3002329,Spicy World,,CHINAGATE HOUSING ASSOCS LPS,Huang,Fan,7  Beach ST,Boston,MA,02111,9402,+16176397188,42.35137,-71.06236,Spicy WorldHuangFan9402
3002330,Spirit of Boston,,,Entertainment Cruises,ATTN: Melanie Chiu,200  Seaport BLVD,Boston,MA,02210,352732,+16177481499,0,0,Spirit of BostonEntertainment CruisesATTN: Melanie Chiu352732
3002331,Spirit of Boston,,,Hornblower Cruises and Events LLC,Att: Accounts Payable,200  Seaport BLVD,Boston,MA,02210,352732,+16177481499,0,0,Spirit of BostonHornblower Cruises and Events LLCAtt: Accounts Payable352732
3002332,Sportello,,CFS SEAPORT LLC,348 Congress L L C,"",348   Congress ST,Boston,MA,02210,42106,+16177371234,42.35071,-71.04854,Sportello348 Congress L L C42106
3002333,Spring House,,,SPRING HOUSE,ATTN: EXEC. DIRECTOR,44   Allandale ST,Roslindale,MA,02130,157427,+16175220043,42.300125,-71.130588,Spring HouseSPRING HOUSEATTN: EXEC. DIRECTOR157427
3002334,Spring Shabu-Shabu,,HARROW CORP,SSS Brighton LLC,Shabu-Shabu,304   Western AVE,Brighton,MA,02134,148183,+10000000000,42.36267,-71.13595,Spring Shabu-ShabuSSS Brighton LLCShabu-Shabu148183
3002335,Squeeze Juice Company,,PARCEL 7 PROPERTY LLC,Boston Juicery LLC,Rich Gehlein,15   Channel Center ST,Boston,MA,02127,28851,+16173505181,42.345668,-71.05112,Squeeze Juice CompanyBoston Juicery LLCRich Gehlein28851
3002336,Squeeze Juice Company,,"",Gehrlein,Rich,53   State ST,Boston,MA,02109,314209,+16173505181,42.345668,-71.05112,Squeeze Juice CompanyGehrleinRich314209
3002337,St Botolph Club Inc,,ST BOTOLPH CLUB INC MASS,ST. BOTOLPH CLUB INC.,"",199   Commonwealth AVE,Boston,MA,02116,39151,+16175367570,42.351588,-71.08093,St Botolph Club IncST. BOTOLPH CLUB INC.39151
3002338,St. Cecilia Parish,,,Roman Catholic Church of Boston,Att: Accounts Payable,18  Belvidere ST,Boston,MA,02115,355810,+16175364548,0,0,St. Cecilia ParishRoman Catholic Church of BostonAtt: Accounts Payable355810
3002339,"St. Elizabeth's Medical Center",,ST ELIZABETH MEDICAL CENTER,Attn: Food Service,"",736   Cambridge ST,Brighton,MA,02135,156980,+16177893000,42.349573,-71.147979,"St. Elizabeth's Medical CenterAttn: Food Service156980"
3002340,St. George Orthodox Church,,ST>GEORGES SYRIAN ORTHODOX,Howdy Bldg. Super,Douglas,55   Emmonsdale RD,West Roxbury,MA,02132,53757,+16173230323,42.27723,-71.15163,St. George Orthodox ChurchHowdy Bldg. SuperDouglas53757
3002341,"St. John's Seminary",,,FLIK International Corporation,"",127   Lake ST,Brighton,MA,02135,155977,+19149417636,42.344322,-71.163048,"St. John's SeminaryFLIK International Corporation155977"
3002342,"St. Mary's Ctr. for Women & Children",,,Houtmeyers Pres.,Deirdre,90   Cushing AVE,Dorchester,MA,02125,45189,+16174368600,42.31382,-71.06317,"St. Mary's Ctr. for Women & ChildrenHoutmeyers Pres.Deirdre45189"
3002343,Stage Karaoke X Studios,,,Stage Karaoke LLC,Att: Accounts Payable,138   Brighton AVE,Allston,MA,02134,156003,+16176698383,42.352761,-71.13179,Stage Karaoke X StudiosStage Karaoke LLCAtt: Accounts Payable156003
3002344,Stalex Pizza,,THEZINE THIERRY A,Stalex Restaurant LLC,Thomas Darden,140   Norfolk ST,Dorchester,MA,02124,103177,+16173253955,42.28779,-71.07781,Stalex PizzaStalex Restaurant LLCThomas Darden103177
3002345,Stanza Dei Sigari,,,Stanza dei Sigari Inc.,Gerald Riccio,294  Hanover ST,Boston,MA,02113,422472,+16172270295,0,0,Stanza Dei SigariStanza dei Sigari Inc.Gerald Riccio422472
3002346,Starbucks,,MANUFACTURERS LIFE INSURANCE,ARAMARK CORP.,"",601   Congress ST,Boston,MA,02210,42119,+16127611913,42.34442,-71.09961,StarbucksARAMARK CORP.42119
3002347,Starbucks,,,HMS HOST,"",200   Terminal RD,East Boston,MA,02128,341353,+16127611913,42.34442,-71.09961,StarbucksHMS HOST341353
3002348,Starbucks,,,Nouria Energy Corporation,Att: Licensing,45  Transportation WY,East Boston,MA,02128,437747,+16127611913,42.34442,-71.09961,StarbucksNouria Energy CorporationAtt: Licensing437747
3002349,Starbucks,,,Starbucks Coffee,Company,99  Seaport BLVD,Boston,MA,02210,350792,+16127611913,42.34442,-71.09961,StarbucksStarbucks CoffeeCompany350792
3002350,Starbucks,,GOODYEAR TIRE & RUBBER,Target Corporation,Att: Manager,1341   Boylston ST,Boston,MA,02215,18094,+16127611913,42.34442,-71.09961,StarbucksTarget CorporationAtt: Manager18094
3002351,Starbucks - B18,,,Host International,Att: Accounts Payable,200   Terminal RD,East Boston,MA,02128,341353,+16176346097,0,0,Starbucks - B18Host InternationalAtt: Accounts Payable341353
3002352,Starbucks - B27,,,Host International,Att: Accounts Payable,200   Terminal RD,East Boston,MA,02128,341353,+16176346097,0,0,Starbucks - B27Host InternationalAtt: Accounts Payable341353
3002353,Starbucks B1-B3 Pre-Security,,,Host International,Attn: Licensing,200   Terminal RD,East Boston,MA,02128,341353,+16176346097,0,0,Starbucks B1-B3 Pre-SecurityHost InternationalAttn: Licensing341353
3002354,Starbucks Coffee,,,Corproation,Starbucks,110  Huntington AVE,Boston,MA,02116,76238,+10000000000,0,0,Starbucks CoffeeCorproationStarbucks76238
3002355,Starbucks Coffee,,"",STARBUCKS CORPORATION,Accounts Payable,219  Western AVE,Allston,MA,02134,171735,+10000000000,0,0,Starbucks CoffeeSTARBUCKS CORPORATIONAccounts Payable171735
3002356,Starbucks Coffee,,"",STARBUCKS CORPORATION,Accounts Payable,300  Faneuil Hall Marketplace,Boston,MA,02109,341035,+10000000000,0,0,Starbucks CoffeeSTARBUCKS CORPORATIONAccounts Payable341035
3002357,Starbucks Coffee,,TARA 1660 LLC,STARBUCKS CORPORATION,LICENSE SERVICES,1660   Soldiers Field RD,Brighton,MA,02135,128308,+10000000000,0,0,Starbucks CoffeeSTARBUCKS CORPORATIONLICENSE SERVICES128308
3002358,Starbucks Coffee,,FOUR40 MCCLELLAN LLC,STARBUCKS CORPORATION,LICENSE SERVICES,440  William F McClellan HWY,East Boston,MA,02128,149840,+10000000000,0,0,Starbucks CoffeeSTARBUCKS CORPORATIONLICENSE SERVICES149840
3002359,Starbucks Coffee,,,STARBUCKS CORPORATION,LICENSE SERVICES,50  Park PLZ,Boston,MA,02116,157315,+10000000000,0,0,Starbucks CoffeeSTARBUCKS CORPORATIONLICENSE SERVICES157315
3002360,Starbucks Coffee,,SISCOE ENTERPRISES INC.,Starbucks Coffee Company,"",273   Huntington AVE,Boston,MA,02115,157756,+10000000000,0,0,Starbucks CoffeeStarbucks Coffee Company157756
3002361,Starbucks Coffee,,"",Starbucks Coffee Corp.,"",1948   Beacon ST,Brighton,MA,02135,183716,+10000000000,0,0,Starbucks CoffeeStarbucks Coffee Corp.183716
3002362,Starbucks Coffee,,"",Starbucks Coffee Inc.,"",140   Brookline AV,Boston,MA,02135,340900,+10000000000,0,0,Starbucks CoffeeStarbucks Coffee Inc.340900
3002363,Starbucks Coffee,,,Starbucks Corp.,Attn: Mary Her,1   Thompson SQ,Boston,MA,02129,395242,+10000000000,0,0,Starbucks CoffeeStarbucks Corp.Attn: Mary Her395242
3002364,Starbucks Coffee,,"",Starbucks Corporation,Accounts Payable,45   Broad ST,Boston,MA,02109,196395,+10000000000,0,0,Starbucks CoffeeStarbucks CorporationAccounts Payable196395
3002365,Starbucks Coffee,,,Starbucks Corporation,Accounts Payable,749 E Broadway,South Boston,MA,02127,354186,+10000000000,0,0,Starbucks CoffeeStarbucks CorporationAccounts Payable354186
3002366,Starbucks Coffee,,CONGRESS VENTURES LLC,Starbucks Corporation,Accounts Payable,305   Congress ST,Boston,MA,02210,42094,+10000000000,0,0,Starbucks CoffeeStarbucks CorporationAccounts Payable42094
3002367,Starbucks Coffee @Westin Copley,,,Quincy Star LLC,Accounts Payable,10   Huntington AVE,Boston,MA,02116,76236,+10000000000,42.348545,-71.077314,Starbucks Coffee @Westin CopleyQuincy Star LLCAccounts Payable76236
3002368,Starbucks Coffee Company,,,Starbucks Corp.,Attn: Mary Her,11 W Broadway,South Boston,MA,02127,21378,+10000000000,42.34248,-71.05686,Starbucks Coffee CompanyStarbucks Corp.Attn: Mary Her21378
3002369,Starbucks@Boston Childrens(Sodexo),,CHILDRENS HOSPITAL CORP THE,Sodexo,"",300  Longwood AVE,Boston,MA,02115,87170,+16177775311,42.33692,-71.10542,Starbucks@Boston Childrens(Sodexo)Sodexo87170
3002370,Stardust,,,Zeinswood,Allen,1753  Centre ST,West Roxbury,MA,02132,351872,+16178694242,0,0,StardustZeinswoodAllen351872
3002371,State Street Channel Center Cafe,,,Aramark Services Inc,William Goldenberg,1   Iron ST,Boston,MA,02210,344250,+16176626672,0,0,State Street Channel Center CafeAramark Services IncWilliam Goldenberg344250
3002372,State Street Financial Cafeteria,,FIRST STATES INVESTORS 228,Aramark Services Inc,William Goldenberg,1   Lincoln ST,Boston,MA,02111,86009,+16176626672,42.352886,-71.058695,State Street Financial CafeteriaAramark Services IncWilliam Goldenberg86009
3002373,State Street Financial Executive Dining,,FIRST STATES INVESTORS 228,Aramark Services Inc,William Goldenberg,1   Lincoln ST,Boston,MA,02111,86009,+16176626672,42.352886,-71.058695,State Street Financial Executive DiningAramark Services IncWilliam Goldenberg86009
3002374,State Street Provisions,,LEGAL SEA FOODS  INC.RISK /BENEFITS,Atlantic Share Restaurant Corp.,Patrick Lee,255   State ST,Boston,MA,02109,158086,+16172306095,42.359417,-71.051129,State Street ProvisionsAtlantic Share Restaurant Corp.Patrick Lee158086
3002375,Station Bistro & KTV,,CHINESE MERCHANTS ASSOC,Liang,Li P,20  Hudson ST,Boston,MA,02111,75859,+16172931177,42.350406,-71.059976,Station Bistro & KTVLiangLi P75859
3002376,Stats Bar & Grille,,DEVLIN MICHAEL TS,Statires Group L L C,"",77   Dorchester ST,South Boston,MA,02127,49124,+16172689300,42.33581,-71.04532,Stats Bar & GrilleStatires Group L L C49124
3002377,Sterlings,,ACME-PREMIER REALTY CORP,Fohenagh L L C,"",60   State ST,Boston,MA,02109,130427,+16174517400,42.35927,-71.05643,SterlingsFohenagh L L C130427
3002378,"Steve's Greek Cuisine",,,Bistany,Johnny,1  Faneuil Hall Marketplace,Boston,MA,02109,352565,+16172631166,0,0,"Steve's Greek CuisineBistanyJohnny352565"
3002379,Stillwater,,RESHA JOSEPH JR TS,Stillwater Boston,Sarah Wade,120  Kingston ST,Boston,MA,02111,82003,+10000000000,42.35228,-71.0591,StillwaterStillwater BostonSarah Wade82003
3002380,Stockyard,,ONE-35 MARKET STREET LLC,Original Stockyard L L C,"",135   Market ST,Brighton,MA,02134,90173,+16177824700,42.35778,-71.14858,StockyardOriginal Stockyard L L C90173
3002381,Stop and Taste Pizza Grill,,,Pena,Gilberto,239   Dudley ST,Roxbury,MA,02119,158067,+16174457866,42.328379,-71.07974,Stop and Taste Pizza GrillPenaGilberto158067
3002382,Storyville,,COPLEY OPERATING INC,BRIAN LESSER,"",47   Huntington AVE,Boston,MA,02116,158345,+16173880033,42.348407,-71.078649,StoryvilleBRIAN LESSER158345
3002383,Strega Caffe & Catering,,,Acquisition Inc.,Strega,805  Columbus AVE,Boston,MA,02115,350967,+18572848220,0,0,Strega Caffe & CateringAcquisition Inc.Strega350967
3002384,Strega Waterfront,,,Beautiful Rose Corp.,"",1  Marina Park DR,Boston,MA,02210,352589,+16173453992,0,0,Strega WaterfrontBeautiful Rose Corp.352589
3002385,Strega Waterfront,,,Strega Acquisition,Nick Foley,1  Marina Park DR,Boston,MA,02210,352589,+16173453992,0,0,Strega WaterfrontStrega AcquisitionNick Foley352589
3002386,Strip by Strega,,TRAVEL TRADERS HOTEL STORES INC.,Strega Acquisition,Nick Foley,64   Arlington ST,Boston,MA,02116,157189,+16173453992,42.350707,-71.069921,Strip by StregaStrega AcquisitionNick Foley157189
3002387,Strip by Strega,,,Varano,Nick,50  Park PLZ,Boston,MA,02116,157315,+16173453992,42.350707,-71.069921,Strip by StregaVaranoNick157315
3002388,Style Cafe,,,Style Cafe Inc.,"",197   Eighth ST,Boston,MA,02129,395842,+16172417300,0,0,Style CafeStyle Cafe Inc.395842
3002389,Style Cafe,,FLAGSHIP WHARF CONDO ASSN,Tavares,Sania,197   Eighth ST,Charlestown,MA,02129,51478,+16172417300,0,0,Style CafeTavaresSania51478
3002390,Su Su Gourmet,,,LI,Su He,70   Tyler ST,Boston,MA,02111,155947,+16173387388,42.349248,-71.061208,Su Su GourmetLISu He155947
3002391,Subway,,DISTEFANO FERRANTE TRSTS,A W C Brighton Inc.,Nathaniel Van Camp,260   Western AVE,Allston,MA,02134,148173,+17742199192,42.34248,-71.05686,SubwayA W C Brighton Inc.Nathaniel Van Camp148173
3002392,Subway,,,Ananya Inc.,Vinay Shukla  VP,560   Washington ST,Dorchester,MA,02124,156004,+17742199192,42.34248,-71.05686,SubwayAnanya Inc.Vinay Shukla  VP156004
3002393,Subway,Aramark,BOSTON UNIVERSITY TRSTS,Aramark,Att: Jacqueline McKenna-Dalton,700   Commonwealth AVE,Boston,MA,02115,41232,+17742199192,42.34248,-71.05686,SubwayAramarkAtt: Jacqueline McKenna-Dalton41232
3002394,Subway,,,BD BUSINESS DEVELOPMENT L L C,"",805   Harrison AVE,Roxbury,MA,02118,156366,+17742199192,42.34248,-71.05686,SubwayBD BUSINESS DEVELOPMENT L L C156366
3002395,Subway,,ONE HUNDRED CITY HALL PZ LP,Billy Jean Inc.,"",38   Cornhill,Boston,MA,02108,154049,+17742199192,42.34248,-71.05686,SubwayBilly Jean Inc.154049
3002396,Subway,,DISTEFANO FERRANTE TRSTS,Budhathoki,Arun,260   Western AVE,Allston,MA,02134,148173,+17742199192,42.34248,-71.05686,SubwayBudhathokiArun148173
3002397,Subway,,GILMORE MARVIN E JR TRST,Budhathori,Arun,981   Tremont ST,Mission Hill,MA,02120,138062,+17742199192,42.34248,-71.05686,SubwayBudhathoriArun138062
3002398,Subway,,"",Dimpi Enterprises Inc.,Dinesh L. Patel,4238   Washington ST,Roslindale,MA,02131,171262,+17742199192,42.34248,-71.05686,SubwayDimpi Enterprises Inc.Dinesh L. Patel171262
3002399,Subway,,,Dorchester Subway Inc.,"",560   Washington ST,Dorchester,MA,02124,156004,+17742199192,42.34248,-71.05686,SubwayDorchester Subway Inc.156004
3002400,Subway,,ROSS RICHARD B TRST,Fenway Sub L L C,"",1315  Boylston ST,Boston,MA,02215,18085,+17742199192,42.34248,-71.05686,SubwayFenway Sub L L C18085
3002401,Subway,,"",Fritschler,Charles,153   Milk ST,Boston,MA,02109,275464,+17742199192,42.34248,-71.05686,SubwayFritschlerCharles275464
3002402,Subway,,,GB Restaurant Group LLC,George Homsi,1866  Centre ST,West Roxbury,MA,02132,352588,+17742199192,42.34248,-71.05686,SubwayGB Restaurant Group LLCGeorge Homsi352588
3002403,Subway,,HASSAN OUCHRAA  OWNER,HASSAN OUCHRAA OWNER,"",1576   Dorchester AVE,Dorchester,MA,02122,156882,+17742199192,42.34248,-71.05686,SubwayHASSAN OUCHRAA OWNER156882
3002404,Subway,,"D'ANGELO SANDWICH SHOP C/O PAPA GINO'S",Jai Ganesh Inc.,Bhumi Shukla,875   William T Morrissey BLVD,Dorchester,MA,02122,155700,+17742199192,42.34248,-71.05686,SubwayJai Ganesh Inc.Bhumi Shukla155700
3002405,Subway,,SHAPIRA ELLIOTT K,Jigar Patel,"",401  Washington ST,Brighton,MA,02135,143535,+17742199192,42.34248,-71.05686,SubwayJigar Patel143535
3002406,Subway,,OMER HONCA,Kansagra,Sanjay,334   Massachusetts AVE,Boston,MA,02115,156790,+17742199192,42.34248,-71.05686,SubwayKansagraSanjay156790
