DimB_SK,DimL_SK,DimV_SK,ViolationLevel
3002477,2002873,100166,3
3002477,2002873,100206,2
3002477,2002873,100234,1
3002477,2002873,100243,1
3002477,2002873,100256,2
3002477,2002873,100260,1
3002477,2002873,100273,1
3002477,2002873,100276,1
3002477,2002873,100320,1
3002477,2002873,100333,1
3002477,2002873,100335,1
3002477,2002873,100358,1
3002477,2002873,100366,1
3002477,2002873,100408,1
3002477,2002873,100413,0
3002477,2002873,100416,3
3002477,2002873,100417,3
3002478,2000413,100000,0
3002478,2000413,100021,3
3002478,2000413,100053,3
3002478,2000413,100059,1
3002478,2000413,100062,1
3002478,2000413,100179,3
3002478,2000413,100257,1
3002478,2000413,100260,1
3002478,2000413,100335,1
3002478,2000413,100413,0
3002479,2002217,100408,1
3002480,2000708,100000,0
3002480,2000708,100001,3
3002480,2000708,100009,1
3002480,2000708,100014,3
3002480,2000708,100017,1
3002480,2000708,100021,3
3002480,2000708,100024,1
3002480,2000708,100025,1
3002480,2000708,100032,1
3002480,2000708,100033,1
3002480,2000708,100036,1
3002480,2000708,100041,3
3002480,2000708,100044,1
3002480,2000708,100047,1
3002480,2000708,100050,2
3002480,2000708,100051,1
3002480,2000708,100060,2
3002480,2000708,100062,1
3002480,2000708,100064,1
3002480,2000708,100065,1
3002480,2000708,100075,1
3002481,2000959,100000,0
3002481,2000959,100009,1
3002481,2000959,100012,3
3002481,2000959,100013,3
3002481,2000959,100018,1
3002481,2000959,100019,1
3002481,2000959,100021,3
3002481,2000959,100023,1
3002481,2000959,100024,1
3002481,2000959,100025,1
3002481,2000959,100030,3
3002481,2000959,100032,1
3002481,2000959,100033,1
3002481,2000959,100037,1
3002481,2000959,100040,1
3002481,2000959,100041,3
3002481,2000959,100042,1
3002481,2000959,100043,2
3002481,2000959,100044,1
3002481,2000959,100046,1
3002481,2000959,100051,1
3002481,2000959,100054,3
3002481,2000959,100055,1
3002481,2000959,100056,1
3002481,2000959,100057,1
3002481,2000959,100059,1
3002481,2000959,100060,2
3002481,2000959,100061,1
3002481,2000959,100062,1
3002481,2000959,100063,1
3002481,2000959,100064,1
3002481,2000959,100066,1
3002481,2000959,100073,3
3002481,2000959,100075,1
3002481,2000959,100077,1
3002481,2000959,100139,1
3002481,2000959,100143,1
3002481,2000959,100224,1
3002481,2000959,100243,1
3002481,2000959,100255,1
3002481,2000959,100258,3
3002481,2000959,100260,1
3002481,2000959,100276,1
3002481,2000959,100277,1
3002481,2000959,100304,2
3002481,2000959,100326,1
3002481,2000959,100341,1
3002481,2000959,100374,1
3002481,2000959,100416,3
3002481,2000959,100417,3
3002481,2000959,100420,3
3002482,2000803,100000,0
3002482,2000803,100001,3
3002482,2000803,100009,1
3002482,2000803,100013,3
3002482,2000803,100018,1
3002482,2000803,100019,1
3002482,2000803,100021,3
3002482,2000803,100023,1
3002482,2000803,100025,1
3002482,2000803,100031,1
3002482,2000803,100032,1
3002482,2000803,100033,1
3002482,2000803,100036,1
3002482,2000803,100037,1
3002482,2000803,100038,1
3002482,2000803,100040,1
3002482,2000803,100042,1
3002482,2000803,100043,2
3002482,2000803,100044,1
3002482,2000803,100045,1
3002482,2000803,100051,1
3002482,2000803,100055,1
3002482,2000803,100057,1
3002482,2000803,100058,1
3002482,2000803,100059,1
3002482,2000803,100060,2
3002482,2000803,100062,1
3002482,2000803,100064,1
3002482,2000803,100065,1
3002482,2000803,100067,1
3002482,2000803,100069,3
3002482,2000803,100075,1
3002482,2000803,100408,1
3002482,2000803,100415,3
3002482,2000803,100416,3
3002482,2000803,100417,3
3002483,2002793,100000,0
3002483,2002793,100009,1
3002483,2002793,100013,3
3002483,2002793,100014,3
3002483,2002793,100019,1
3002483,2002793,100021,3
3002483,2002793,100023,1
3002483,2002793,100025,1
3002483,2002793,100028,3
3002483,2002793,100033,1
3002483,2002793,100036,1
3002483,2002793,100037,1
3002483,2002793,100038,1
3002483,2002793,100041,3
3002483,2002793,100042,1
3002483,2002793,100044,1
3002483,2002793,100045,1
3002483,2002793,100048,1
3002483,2002793,100051,1
3002483,2002793,100053,3
3002483,2002793,100054,3
3002483,2002793,100055,1
3002483,2002793,100057,1
3002483,2002793,100058,1
3002483,2002793,100059,1
3002483,2002793,100060,2
3002483,2002793,100062,1
3002483,2002793,100064,1
3002483,2002793,100069,3
3002483,2002793,100071,3
3002483,2002793,100072,3
3002483,2002793,100073,3
3002483,2002793,100075,1
3002483,2002793,100130,1
3002483,2002793,100137,1
3002483,2002793,100139,1
3002483,2002793,100144,1
3002483,2002793,100162,1
3002483,2002793,100166,3
3002483,2002793,100193,2
3002483,2002793,100234,1
3002483,2002793,100239,3
3002483,2002793,100255,1
3002483,2002793,100260,1
3002483,2002793,100277,1
3002483,2002793,100306,1
3002483,2002793,100343,1
3002483,2002793,100356,2
3002483,2002793,100369,2
3002483,2002793,100370,1
3002483,2002793,100408,1
3002483,2002793,100415,3
3002483,2002793,100416,3
3002483,2002793,100417,3
3002484,2002154,100000,0
3002484,2002154,100102,2
3002484,2002154,100128,1
3002484,2002154,100129,3
3002484,2002154,100143,1
3002484,2002154,100168,2
3002484,2002154,100226,2
3002484,2002154,100255,1
3002484,2002154,100320,1
3002484,2002154,100322,1
3002484,2002154,100335,1
3002484,2002154,100340,1
3002484,2002154,100350,1
3002484,2002154,100360,1
3002484,2002154,100376,1
3002484,2002154,100380,1
3002485,2001019,100000,0
3002485,2001019,100009,1
3002485,2001019,100012,3
3002485,2001019,100013,3
3002485,2001019,100014,3
3002485,2001019,100017,1
3002485,2001019,100018,1
3002485,2001019,100019,1
3002485,2001019,100021,3
3002485,2001019,100023,1
3002485,2001019,100024,1
3002485,2001019,100025,1
3002485,2001019,100029,3
3002485,2001019,100030,3
3002485,2001019,100031,1
3002485,2001019,100032,1
3002485,2001019,100033,1
3002485,2001019,100036,1
3002485,2001019,100037,1
3002485,2001019,100038,1
3002485,2001019,100042,1
3002485,2001019,100043,2
3002485,2001019,100044,1
3002485,2001019,100046,1
3002485,2001019,100048,1
3002485,2001019,100051,1
3002485,2001019,100055,1
3002485,2001019,100057,1
3002485,2001019,100058,1
3002485,2001019,100059,1
3002485,2001019,100060,2
3002485,2001019,100061,1
3002485,2001019,100062,1
3002485,2001019,100063,1
3002485,2001019,100064,1
3002485,2001019,100066,1
3002485,2001019,100069,3
3002485,2001019,100071,3
3002485,2001019,100072,3
3002485,2001019,100073,3
3002485,2001019,100074,1
3002485,2001019,100075,1
3002485,2001019,100081,2
3002485,2001019,100086,3
3002485,2001019,100102,2
3002485,2001019,100130,1
3002485,2001019,100205,1
3002485,2001019,100226,2
3002485,2001019,100234,1
3002485,2001019,100255,1
3002485,2001019,100260,1
3002485,2001019,100325,1
3002485,2001019,100335,1
3002485,2001019,100358,1
3002485,2001019,100360,1
3002485,2001019,100369,2
3002485,2001019,100375,1
3002485,2001019,100408,1
3002485,2001019,100415,3
3002485,2001019,100416,3
3002485,2001019,100417,3
3002486,2000889,100000,0
3002486,2000889,100006,2
3002486,2000889,100009,1
3002486,2000889,100019,1
3002486,2000889,100021,3
3002486,2000889,100022,1
3002486,2000889,100023,1
3002486,2000889,100025,1
3002486,2000889,100029,3
3002486,2000889,100031,1
3002486,2000889,100032,1
3002486,2000889,100033,1
3002486,2000889,100036,1
3002486,2000889,100037,1
3002486,2000889,100038,1
3002486,2000889,100042,1
3002486,2000889,100043,2
3002486,2000889,100044,1
3002486,2000889,100051,1
3002486,2000889,100054,3
3002486,2000889,100055,1
3002486,2000889,100059,1
3002486,2000889,100062,1
3002486,2000889,100064,1
3002486,2000889,100070,3
3002486,2000889,100075,1
3002486,2000889,100083,1
3002486,2000889,100086,3
3002486,2000889,100138,1
3002486,2000889,100166,3
3002486,2000889,100178,2
3002486,2000889,100185,1
3002486,2000889,100186,1
3002486,2000889,100199,1
3002486,2000889,100220,2
3002486,2000889,100224,1
3002486,2000889,100227,2
3002486,2000889,100256,2
3002486,2000889,100260,1
3002486,2000889,100263,1
3002486,2000889,100277,1
3002486,2000889,100300,1
3002486,2000889,100312,1
3002486,2000889,100335,1
3002486,2000889,100372,1
3002486,2000889,100380,1
3002486,2000889,100416,3
3002486,2000889,100417,3
3002486,2000889,100420,3
3002487,2001146,100000,0
3002487,2001146,100009,1
3002487,2001146,100012,3
3002487,2001146,100014,3
3002487,2001146,100017,1
3002487,2001146,100019,1
3002487,2001146,100021,3
3002487,2001146,100023,1
3002487,2001146,100025,1
3002487,2001146,100028,3
3002487,2001146,100029,3
3002487,2001146,100032,1
3002487,2001146,100033,1
3002487,2001146,100035,1
3002487,2001146,100037,1
3002487,2001146,100038,1
3002487,2001146,100040,1
3002487,2001146,100041,3
3002487,2001146,100042,1
3002487,2001146,100044,1
3002487,2001146,100051,1
3002487,2001146,100054,3
3002487,2001146,100055,1
3002487,2001146,100059,1
3002487,2001146,100061,1
3002487,2001146,100062,1
3002487,2001146,100063,1
3002487,2001146,100064,1
3002487,2001146,100065,1
3002487,2001146,100074,1
3002487,2001146,100075,1
3002487,2001146,100084,2
3002487,2001146,100102,2
3002487,2001146,100139,1
3002487,2001146,100143,1
3002487,2001146,100228,2
3002487,2001146,100239,3
3002487,2001146,100243,1
3002487,2001146,100255,1
3002487,2001146,100260,1
3002487,2001146,100277,1
3002487,2001146,100281,1
3002487,2001146,100304,2
3002487,2001146,100335,1
3002487,2001146,100355,2
3002487,2001146,100356,2
3002487,2001146,100372,1
3002487,2001146,100413,0
3002487,2001146,100415,3
3002487,2001146,100416,3
3002487,2001146,100417,3
3002488,2001036,100000,0
3002488,2001036,100009,1
3002488,2001036,100012,3
3002488,2001036,100013,3
3002488,2001036,100018,1
3002488,2001036,100019,1
3002488,2001036,100021,3
3002488,2001036,100023,1
3002488,2001036,100024,1
3002488,2001036,100025,1
3002488,2001036,100032,1
3002488,2001036,100033,1
3002488,2001036,100036,1
3002488,2001036,100037,1
3002488,2001036,100040,1
3002488,2001036,100042,1
3002488,2001036,100043,2
3002488,2001036,100044,1
3002488,2001036,100045,1
3002488,2001036,100051,1
3002488,2001036,100053,3
3002488,2001036,100055,1
3002488,2001036,100058,1
3002488,2001036,100059,1
3002488,2001036,100060,2
3002488,2001036,100061,1
3002488,2001036,100062,1
3002488,2001036,100063,1
3002488,2001036,100064,1
3002488,2001036,100066,1
3002488,2001036,100067,1
3002488,2001036,100069,3
3002488,2001036,100071,3
3002488,2001036,100075,1
3002488,2001036,100077,1
3002488,2001036,100081,2
3002488,2001036,100130,1
3002488,2001036,100139,1
3002488,2001036,100143,1
3002488,2001036,100164,1
3002488,2001036,100167,3
3002488,2001036,100213,1
3002488,2001036,100276,1
3002488,2001036,100277,1
3002488,2001036,100356,2
3002488,2001036,100366,1
3002488,2001036,100376,1
3002488,2001036,100416,3
3002488,2001036,100417,3
3002488,2001036,100420,3
3002489,2000685,100000,0
3002489,2000685,100005,2
3002489,2000685,100009,1
3002489,2000685,100013,3
3002489,2000685,100014,3
3002489,2000685,100018,1
3002489,2000685,100021,3
3002489,2000685,100023,1
3002489,2000685,100029,3
3002489,2000685,100030,3
3002489,2000685,100031,1
3002489,2000685,100032,1
3002489,2000685,100033,1
3002489,2000685,100036,1
3002489,2000685,100037,1
3002489,2000685,100038,1
3002489,2000685,100041,3
3002489,2000685,100042,1
3002489,2000685,100043,2
3002489,2000685,100044,1
3002489,2000685,100045,1
3002489,2000685,100051,1
3002489,2000685,100054,3
3002489,2000685,100055,1
3002489,2000685,100059,1
3002489,2000685,100060,2
3002489,2000685,100061,1
3002489,2000685,100062,1
3002489,2000685,100063,1
3002489,2000685,100064,1
3002489,2000685,100065,1
3002489,2000685,100070,3
3002489,2000685,100075,1
3002489,2000685,100416,3
3002489,2000685,100417,3
3002489,2000685,100419,2
3002490,2001868,100000,0
3002490,2001868,100143,1
3002490,2001868,100162,1
3002490,2001868,100188,1
3002490,2001868,100234,1
3002490,2001868,100255,1
3002490,2001868,100260,1
3002490,2001868,100366,1
3002490,2001868,100372,1
3002491,2002016,100000,0
3002491,2002016,100102,2
3002491,2002016,100200,2
3002491,2002016,100227,2
3002491,2002016,100277,1
3002492,2002218,100162,1
3002492,2002218,100260,1
3002492,2002218,100304,2
3002492,2002218,100335,1
3002492,2002218,100347,1
3002492,2002218,100355,2
3002492,2002218,100366,1
3002493,2001971,100000,0
3002493,2001971,100055,1
3002493,2001971,100102,2
3002493,2001971,100130,1
3002493,2001971,100137,1
3002493,2001971,100139,1
3002493,2001971,100151,1
3002493,2001971,100166,3
3002493,2001971,100185,1
3002493,2001971,100186,1
3002493,2001971,100198,1
3002493,2001971,100228,2
3002493,2001971,100243,1
3002493,2001971,100260,1
3002493,2001971,100302,2
3002493,2001971,100356,2
3002493,2001971,100378,1
3002493,2001971,100388,2
3002493,2001971,100390,3
3002494,2001863,100000,0
3002494,2001863,100340,1
3002494,2001863,100372,1
3002495,2001864,100000,0
3002495,2001864,100185,1
3002495,2001864,100340,1
3002496,2001862,100000,0
3002497,2001866,100000,0
3002498,2001865,100000,0
3002498,2001865,100237,2
3002498,2001865,100306,1
3002499,2001858,100000,0
3002499,2001858,100333,1
3002499,2001858,100340,1
3002500,2001860,100170,2
3002500,2001860,100185,1
3002500,2001860,100331,1
3002500,2001860,100333,1
3002500,2001860,100340,1
3002501,2001861,100260,1
3002501,2001861,100304,2
3002501,2001861,100333,1
3002502,2001859,100000,0
3002503,2000949,100000,0
3002503,2000949,100009,1
3002503,2000949,100014,3
3002503,2000949,100023,1
3002503,2000949,100030,3
3002503,2000949,100032,1
3002503,2000949,100033,1
3002503,2000949,100037,1
3002503,2000949,100038,1
3002503,2000949,100042,1
3002503,2000949,100044,1
3002503,2000949,100046,1
3002503,2000949,100051,1
3002503,2000949,100055,1
3002503,2000949,100060,2
3002503,2000949,100062,1
3002503,2000949,100064,1
3002503,2000949,100065,1
3002503,2000949,100066,1
3002503,2000949,100075,1
3002503,2000949,100077,1
3002503,2000949,100130,1
3002503,2000949,100372,1
3002504,2000941,100000,0
3002504,2000941,100009,1
3002504,2000941,100014,3
3002504,2000941,100019,1
3002504,2000941,100021,3
3002504,2000941,100023,1
3002504,2000941,100025,1
3002504,2000941,100029,3
3002504,2000941,100031,1
3002504,2000941,100032,1
3002504,2000941,100033,1
3002504,2000941,100035,1
3002504,2000941,100036,1
3002504,2000941,100037,1
3002504,2000941,100038,1
3002504,2000941,100041,3
3002504,2000941,100042,1
3002504,2000941,100043,2
3002504,2000941,100044,1
3002504,2000941,100045,1
3002504,2000941,100051,1
3002504,2000941,100054,3
3002504,2000941,100055,1
3002504,2000941,100056,1
3002504,2000941,100058,1
3002504,2000941,100060,2
3002504,2000941,100061,1
3002504,2000941,100062,1
3002504,2000941,100063,1
3002504,2000941,100064,1
3002504,2000941,100065,1
3002504,2000941,100075,1
3002504,2000941,100083,1
3002504,2000941,100084,2
3002504,2000941,100100,1
3002504,2000941,100102,2
3002504,2000941,100126,2
3002504,2000941,100129,3
3002504,2000941,100137,1
3002504,2000941,100139,1
3002504,2000941,100166,3
3002504,2000941,100168,2
3002504,2000941,100188,1
3002504,2000941,100205,1
3002504,2000941,100220,2
3002504,2000941,100226,2
3002504,2000941,100228,2
3002504,2000941,100256,2
3002504,2000941,100260,1
3002504,2000941,100302,2
3002504,2000941,100304,2
3002504,2000941,100306,1
3002504,2000941,100328,1
3002504,2000941,100333,1
3002504,2000941,100343,1
3002504,2000941,100355,2
3002504,2000941,100356,2
3002504,2000941,100358,1
3002504,2000941,100366,1
3002504,2000941,100372,1
3002504,2000941,100376,1
3002504,2000941,100413,0
3002504,2000941,100417,3
3002504,2000941,100420,3
3002505,2000839,100000,0
3002505,2000839,100018,1
3002505,2000839,100032,1
3002505,2000839,100033,1
3002505,2000839,100035,1
3002505,2000839,100037,1
3002505,2000839,100038,1
3002505,2000839,100041,3
3002505,2000839,100042,1
3002505,2000839,100043,2
3002505,2000839,100044,1
3002505,2000839,100055,1
3002505,2000839,100059,1
3002505,2000839,100061,1
3002505,2000839,100062,1
3002505,2000839,100063,1
3002505,2000839,100064,1
3002505,2000839,100077,1
3002505,2000839,100081,2
3002505,2000839,100082,2
3002505,2000839,100084,2
3002505,2000839,100108,3
3002505,2000839,100122,3
3002505,2000839,100128,1
3002505,2000839,100132,1
3002505,2000839,100185,1
3002505,2000839,100186,1
3002505,2000839,100193,2
3002505,2000839,100194,1
3002505,2000839,100198,1
3002505,2000839,100212,1
3002505,2000839,100214,1
3002505,2000839,100218,1
3002505,2000839,100222,2
3002505,2000839,100223,1
3002505,2000839,100226,2
3002505,2000839,100228,2
3002505,2000839,100249,1
3002505,2000839,100258,3
3002505,2000839,100260,1
3002505,2000839,100269,1
3002505,2000839,100300,1
3002505,2000839,100312,1
3002505,2000839,100335,1
3002505,2000839,100341,1
3002505,2000839,100343,1
3002505,2000839,100355,2
3002505,2000839,100358,1
3002505,2000839,100364,1
3002505,2000839,100368,1
3002505,2000839,100378,1
3002505,2000839,100416,3
3002505,2000839,100417,3
3002505,2000839,100418,3
